street,suburb,government_area,market,country,country_code,is_location_exact,type,Latitude,Longitude
Waimea,Island of Hawaiʻi,South Kohala,The Big Island,United States,US,False,Point,19.92999,-155.87606
New York,Chelsea,Chelsea,New York,United States,US,True,Point,40.74599,-74.00253
New York,Manhattan,East Village,New York,United States,US,True,Point,40.72416,-73.99114
Montréal,Le Plateau,Le Plateau-Mont-Royal,Montreal,Canada,CA,True,Point,45.5246,-73.58167
Potts Point,Potts Point,Sydney,Sydney,Australia,AU,True,Point,-33.87199,151.22345
Wailuku,Maui,Kihei-Makena,Maui,United States,US,True,Point,20.79562,-156.50678
Rio,Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,True,Point,-22.989971108927783,-43.35856376288552
Vila Nova de Gaia,Porto,Santa Marinha e São Pedro da Afurada,Porto,Portugal,PT,True,Point,41.13685,-8.61044
Hong Kong,Kwun Tong District,Kwun Tong,Hong Kong,Hong Kong,HK,False,Point,22.29427,114.23605
Labruge,Porto,Labruge,Porto,Portugal,PT,True,Point,41.27715,-8.72207
TR,Istanbul,Bakirkoy,Istanbul,Turkey,TR,False,Point,40.99266,28.88641
Medas,Porto,Melres e Medas,Porto,Portugal,PT,True,Point,41.06131,-8.45309
Hong Kong,Hong Kong,Islands,Hong Kong,Hong Kong,HK,True,Point,22.29495,113.95176
Kailua-Kona,Kailua/Kona,North Kona,The Big Island,United States,US,True,Point,19.61952,-155.98514
Hong Kong,Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,True,Point,22.30445,114.17283
Lihue,Kauaʻi,Lihue,Kauai,United States,US,True,Point,21.96126,-159.35173
Porto,Porto,Cedofeita,Porto,Portugal,PT,False,Point,41.14244,-8.61722
Ipanema,Ipanema,Ipanema,Rio De Janeiro,Brazil,BR,True,Point,-22.986408245066123,-43.21183832660308
Montréal,Downtown Montreal,Ville-Marie,Montreal,Canada,CA,True,Point,45.5122,-73.56208
Montréal,Downtown Montreal,Ville-Marie,Montreal,Canada,CA,True,Point,45.48968,-73.58246
Hong Kong,Hong Kong,Tuen Mun,Hong Kong,Hong Kong,HK,True,Point,22.39716,113.97378
Kihei,Kihei/Wailea,Kihei-Makena,Maui,United States,US,False,Point,20.72441,-156.44683
Montréal,Le Plateau,Le Plateau-Mont-Royal,Montreal,Canada,CA,True,Point,45.52799,-73.56559
Fatih,Fatih,Fatih,Istanbul,Turkey,TR,True,Point,41.00537,28.97196
Hong Kong,Wan Chai District,Wan Chai,Hong Kong,Hong Kong,HK,True,Point,22.27705,114.17551
Princeville,Kauaʻi,North Shore Kauai,Kauai,United States,US,False,Point,22.22189,-159.46807
Princeville,Kauaʻi,North Shore Kauai,Kauai,United States,US,False,Point,22.22821,-159.47528
Princeville,Kauaʻi,North Shore Kauai,Kauai,United States,US,False,Point,22.22033,-159.47092
İstanbul,Kadıköy Merkezi,Kadikoy,Istanbul,Turkey,TR,False,Point,40.99558,29.02963
BARCELONA,El Raval,el Raval,Barcelona,Spain,ES,False,Point,41.38319,2.16624
Istanbul ,Cihangir,Beyoglu,Istanbul,Turkey,TR,False,Point,41.03293,28.98309
Barcelona,Horta-Guinardó,Can Baró,Barcelona,Spain,ES,False,Point,41.41465,2.16097
Barcelona,Eixample,la Nova Esquerra de l'Eixample,Barcelona,Spain,ES,True,Point,41.38266,2.15698
Princeville,Kauaʻi,North Shore Kauai,Kauai,United States,US,False,Point,22.22061,-159.47801
Poipu,Kauaʻi,Koloa-Poipu,Kauai,United States,US,False,Point,21.86867,-159.4449
Koloa/Poipu,Kauaʻi,Koloa-Poipu,Kauai,United States,US,False,Point,21.87045,-159.4472
Istanbul,Beyoglu,Beyoglu,Istanbul,Turkey,TR,False,Point,41.03107,28.98128
Barcelona,Eixample,la Sagrada Família,Barcelona,Spain,ES,False,Point,41.40547,2.17636
Hong Kong,Sham Shui Po District,Sham Shui Po,Hong Kong,Hong Kong,HK,True,Point,22.3276,114.16846
Beyoğlu,Beyoglu,Beyoglu,Istanbul,Turkey,TR,True,Point,41.02763,28.97163
Honolulu,Waikiki,Primary Urban Center,Oahu,United States,US,True,Point,21.28493,-157.83098
Hong Kong,Kowloon City,Kowloon City,Hong Kong,Hong Kong,HK,True,Point,22.31811,114.19081
Kadıköy,Kadıköy,Kadikoy,Istanbul,Turkey,TR,False,Point,40.98235,29.07697
Barcelona,Vila de Gràcia,la Vila de Gràcia,Barcelona,Spain,ES,True,Point,41.39634,2.15555
Hong Kong,Mong Kok,Yau Tsim Mong,Hong Kong,Hong Kong,HK,True,Point,22.31462,114.16893
Barra da Tijuca,Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,False,Point,-23.003707685043462,-43.41899665288906
Montréal,Cote-des-Neiges,Côte-des-Neiges-Notre-Dame-de-Grâce,Montreal,Canada,CA,True,Point,45.4977,-73.64205
Montréal,Quartier des Spectacles,Ville-Marie,Montreal,Canada,CA,True,Point,45.51139,-73.56208
Montréal,Downtown Montreal,Ville-Marie,Montreal,Canada,CA,True,Point,45.49394,-73.58131
İstanbul ,Istanbul,Bakirkoy,Istanbul,Turkey,TR,False,Point,40.99264,28.87481
Kahana,Westside,Lahaina,Maui,United States,US,False,Point,20.9713,-156.67987
深圳市,Hong Kong,North,Hong Kong,China,CN,False,Point,22.5345,114.12288
Honolulu,Oʻahu,Primary Urban Center,Oahu,United States,US,True,Point,21.28482,-157.83454
Fatih,Fatih,Fatih,Istanbul,Turkey,TR,False,Point,41.03157,28.94747
Newtown,Newtown/Enmore,Marrickville,Sydney,Australia,AU,True,Point,-33.90252,151.17798
Porto,Porto,Cedofeita,Porto,Portugal,PT,False,Point,41.14578,-8.60221
Montreal,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,True,Point,45.52579,-73.57803
Kadıköy,Kadıköy,Kadikoy,Istanbul,Turkey,TR,True,Point,41.00278,29.03158
Pyrmont,Pyrmont,Sydney,Sydney,Australia,AU,True,Point,-33.87509,151.19699
Lahaina,Westside,Lahaina,Maui,United States,US,True,Point,20.95762,-156.68395
Hong Kong,Sai Ying Pun,Central & Western,Hong Kong,Hong Kong,HK,True,Point,22.28759,114.14333
Beyoğlu,Beyoglu,Beyoglu,Istanbul,Turkey,TR,True,Point,41.0308,28.9771
Barcelona,El Born,Sant Pere,Barcelona,Spain,ES,True,Point,41.38427,2.17952
Povoa de Varzim,Porto,Póvoa de Varzim,Porto,Portugal,PT,False,Point,41.38792,-8.77257
Barcelona,Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,False,Point,41.39985,2.17331
Kaanapali,Maui,Lahaina,Maui,United States,US,True,Point,20.92698,-156.69251
Honolulu,Oʻahu,Primary Urban Center,Oahu,United States,US,True,Point,21.28486,-157.83596
Montréal,Old Montreal,Ville-Marie,Montreal,Canada,CA,True,Point,45.51031,-73.55364
İstanbul,Istanbul,Sariyer,Istanbul,Turkey,TR,False,Point,41.16868,29.04304
Brooklyn,Fort Greene,Fort Greene,New York,United States,US,True,Point,40.69142,-73.97203
Porto,Porto,Cedofeita,Porto,Portugal,PT,False,Point,41.16068,-8.62537
Şişli,Şişli,Sisli,Istanbul,Turkey,TR,False,Point,41.05279,28.98097
El Prat de Llobregat,Sants-Montjuïc,la Marina del Prat Vermell,Barcelona,Spain,ES,True,Point,41.33371,2.0978
Waialua,Oʻahu,North Shore Oahu,Oahu,United States,US,True,Point,21.57044,-158.1092
Honolulu,Kalihi Valley,Primary Urban Center,Oahu,United States,US,True,Point,21.36338,-157.84679
New York,Manhattan,Upper East Side,New York,United States,US,True,Point,40.77231,-73.95588
Montréal,Le Plateau,Le Plateau-Mont-Royal,Montreal,Canada,CA,True,Point,45.52531,-73.58125
Porto,Porto,Cedofeita,Porto,Portugal,PT,True,Point,41.14802,-8.60269
Chatswood,Chatswood,Willoughby,Sydney,Australia,AU,True,Point,-33.79566,151.19258
Annandale,Annandale/Leichhardt,Leichhardt,Sydney,Australia,AU,True,Point,-33.88452,151.1729
Porto,Porto,Cedofeita,Porto,Portugal,PT,True,Point,41.15544,-8.62063
İstanbul,Şişli,Sisli,Istanbul,Turkey,TR,False,Point,41.06116,28.988
Barcelona,Eixample,el Fort Pienc,Barcelona,Spain,ES,True,Point,41.39684,2.18089
Porto,Porto,Paranhos,Porto,Portugal,PT,False,Point,41.17727,-8.5879
Barcelona,Gràcia,la Vila de Gràcia,Barcelona,Spain,ES,True,Point,41.40447,2.15063
Kihei,Kihei/Wailea,Kihei-Makena,Maui,United States,US,True,Point,20.71271,-156.44492
Rio de Janeiro,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,False,Point,-22.96827522014027,-43.18298112387927
Pyrmont,Pyrmont,Sydney,Sydney,Australia,AU,False,Point,-33.87332,151.19653
Barcelona,Sants-Montjuïc,Hostafrancs,Barcelona,Spain,ES,True,Point,41.37794,2.145
Barcelona,Sant Martí,el Poblenou,Barcelona,Spain,ES,True,Point,41.40255,2.20117
Porto,Porto,Cedofeita,Porto,Portugal,PT,False,Point,41.15036,-8.60273
Barcelona,El Raval,el Raval,Barcelona,Spain,ES,True,Point,41.38395,2.16621
Hong Kong,Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,True,Point,22.31863,114.16932
Montréal,La Petite-Patrie,Rosemont-La Petite-Patrie,Montreal,Canada,CA,True,Point,45.54112,-73.60055
Porto,Porto,Aldoar,Porto,Portugal,PT,True,Point,41.15087,-8.67211
Hong Kong,Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,True,Point,22.28533,114.15335
Hong Kong,Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,True,Point,22.30618,114.16683
Vila Nova de Gaia,Porto,Mafamude e Vilar do Paraíso,Porto,Portugal,PT,True,Point,41.12771,-8.60854
Beşiktaş,Beşiktaş,Besiktas,Istanbul,Turkey,TR,False,Point,41.04606,29.01307
Montréal,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,True,Point,45.52293,-73.57857
Lahaina,Napili/Honokowai,Lahaina,Maui,United States,US,False,Point,20.95666,-156.68587
Hong Kong,North Point,Eastern,Hong Kong,Hong Kong,HK,True,Point,22.29032,114.19977
Montréal,Villeray,Villeray-Saint-Michel-Parc-Extension,Montreal,Canada,CA,True,Point,45.53873,-73.62657
Kamuela,Island of Hawaiʻi,South Kohala,The Big Island,United States,US,False,Point,19.94653,-155.85622
Leme,Leme,Leme,Rio De Janeiro,Brazil,BR,True,Point,-22.961917625695435,-43.16990793229011
Waikiki,Honolulu,Primary Urban Center,Oahu,United States,US,False,Point,21.27413,-157.822
Vila Nova de Gaia,Porto,Santa Marinha e São Pedro da Afurada,Porto,Portugal,PT,True,Point,41.12777,-8.62179
Grajau,Engenho Novo,Engenho Novo,Rio De Janeiro,Brazil,BR,True,Point,-22.913544431538625,-43.2718506152968
Montréal,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,True,Point,45.52984,-73.59447
Porto,Porto,Bonfim,Porto,Portugal,PT,True,Point,41.14567,-8.59848
Barcelona,El Gòtic,el Barri Gòtic,Barcelona,Spain,ES,True,Point,41.38164,2.17855
Leichhardt,Annandale/Leichhardt,Leichhardt,Sydney,Australia,AU,False,Point,-33.8802,151.14769
Kihei,Maui,Kihei-Makena,Maui,United States,US,True,Point,20.69808,-156.44098
Hong Kong,Hung Hom,Kowloon City,Hong Kong,Hong Kong,HK,True,Point,22.30099,114.18672
Barcelona,Ciutat Vella,el Raval,Barcelona,Spain,ES,True,Point,41.38394,2.1663
Waikele,Oʻahu,Central Oahu,Oahu,United States,US,False,Point,21.40908,-158.01012
Hong Kong,Shek Tong Tsui,Central & Western,Hong Kong,Hong Kong,HK,True,Point,22.28754,114.13231
Kingsford,Kingsford,Randwick,Sydney,Australia,AU,False,Point,-33.92315,151.23078
Porto,Porto,Paranhos,Porto,Portugal,PT,True,Point,41.17057,-8.60646
Honolulu,Honolulu,Primary Urban Center,Oahu,United States,US,True,Point,21.27592,-157.8205
Malabar,Malabar,Randwick,Sydney,Australia,AU,True,Point,-33.96664,151.24884
Barcelona,Sant Pere/Santa Caterina,Sant Pere,Barcelona,Spain,ES,True,Point,41.38763,2.1818
Barcelona,Ciutat Vella,el Barri Gòtic,Barcelona,Spain,ES,True,Point,41.38406,2.17585
Waianae,Nanakuli/Maili,Waianae,Oahu,United States,US,True,Point,21.41425,-158.17655
New York,Manhattan,East Village,New York,United States,US,True,Point,40.72534,-73.98591
Barcelona,Ciutat Vella,el Barri Gòtic,Barcelona,Spain,ES,True,Point,41.38123,2.17557
Montréal,Rosemont-La Petite-Patrie,Rosemont-La Petite-Patrie,Montreal,Canada,CA,True,Point,45.56223,-73.5769
Porto,Porto,Cedofeita,Porto,Portugal,PT,False,Point,41.1545,-8.60438
Alexandria,Redfern,Sydney,Sydney,Australia,AU,False,Point,-33.89472,151.19829
Drummoyne,Drummoyne,Canada Bay,Sydney,Australia,AU,True,Point,-33.8464,151.15249
Hong Kong,Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,True,Point,22.31996,114.16791
Şişli,Şişli,Sisli,Istanbul,Turkey,TR,True,Point,41.0512,28.98504
Hong Kong,Hong Kong,Sai Kung,Hong Kong,Hong Kong,HK,False,Point,22.39018,114.26052
Barcelona,Ciutat Vella,el Barri Gòtic,Barcelona,Spain,ES,True,Point,41.37998,2.17552
Mindelo,Porto,Vila Chã,Porto,Portugal,PT,False,Point,41.30549,-8.73177
Beyoğlu,Taksim,Beyoglu,Istanbul,Turkey,TR,False,Point,41.03905,28.98354
Honolulu,Honolulu,Primary Urban Center,Oahu,United States,US,True,Point,21.27348,-157.8231
Waianae,Oʻahu,Waianae,Oahu,United States,US,True,Point,21.46995,-158.21734
Montréal,Mercier-Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montreal,Canada,CA,True,Point,45.57491,-73.55022
Barcelona,Sant Gervasi - Galvany,Sant Gervasi - Galvany,Barcelona,Spain,ES,False,Point,41.39592,2.14869
Barcelona,Ciutat Vella,el Barri Gòtic,Barcelona,Spain,ES,True,Point,41.38126,2.17539
Pāhoa,Island of Hawaiʻi,Puna,The Big Island,United States,US,True,Point,19.50217,-154.9195
Kadıköy,Moda,Kadikoy,Istanbul,Turkey,TR,False,Point,40.98724,29.03209
Bondi Beach,Bondi Beach,Waverley,Sydney,Australia,AU,True,Point,-33.88589,151.26985
Hong Kong,Mong Kok,Yau Tsim Mong,Hong Kong,Hong Kong,HK,True,Point,22.32116,114.16829
Koloa,Kauaʻi,Koloa-Poipu,Kauai,United States,US,False,Point,21.88376,-159.45861
Tijuca,Tijuca,Tijuca,Rio De Janeiro,Brazil,BR,False,Point,-22.92322135594837,-43.2212814243648
Whale Beach,Palm Beach,Pittwater,Sydney,Australia,AU,True,Point,-33.60676,151.32739
Matosinhos,Porto,Matosinhos e Leça da Palmeira,Porto,Portugal,PT,True,Point,41.17908,-8.69027
Montréal,Mile End,Le Plateau-Mont-Royal,Montreal,Canada,CA,False,Point,45.51961,-73.59376
Porto,Porto,Cedofeita,Porto,Portugal,PT,True,Point,41.15156,-8.60567
Barcelona,La Vila Olímpica,la Vila Olímpica del Poblenou,Barcelona,Spain,ES,True,Point,41.3942,2.19483
Copacabana,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,True,Point,-22.974201594007827,-43.191166017041695
Montréal,Parc-Extension,Villeray-Saint-Michel-Parc-Extension,Montreal,Canada,CA,False,Point,45.52836,-73.62583
Coogee,Coogee,Randwick,Sydney,Australia,AU,True,Point,-33.92142,151.25564
Hong Kong,Mong Kok,Yau Tsim Mong,Hong Kong,Hong Kong,HK,True,Point,22.31935,114.17045
Hong Kong,Wong Tai Sin District,Sha Tin,Hong Kong,Hong Kong,HK,False,Point,22.35991,114.22315
Hong Kong,Mong Kok,Yau Tsim Mong,Hong Kong,Hong Kong,HK,False,Point,22.3219,114.16967
Barcelona,Sant Pere/Santa Caterina,Sant Pere,Barcelona,Spain,ES,True,Point,41.38919,2.17964
Barcelona,Ciutat Vella,Sant Pere,Barcelona,Spain,ES,True,Point,41.38982,2.17968
Montréal,Le Plateau,Le Plateau-Mont-Royal,Montreal,Canada,CA,True,Point,45.52309,-73.58263
Montréal,Cote-des-Neiges,Côte-des-Neiges-Notre-Dame-de-Grâce,Montreal,Canada,CA,True,Point,45.48207,-73.63201
Barcelona,El Gòtic,el Barri Gòtic,Barcelona,Spain,ES,True,Point,41.38023,2.17685
Keaau,Island of Hawaiʻi,Puna,The Big Island,United States,US,True,Point,19.59112,-154.93593
Vila Nova de Gaia,Porto,Mafamude e Vilar do Paraíso,Porto,Portugal,PT,True,Point,41.11993,-8.60823
Honolulu,Honolulu,Primary Urban Center,Oahu,United States,US,True,Point,21.27353,-157.82209
Beşiktaş,Beşiktaş,Besiktas,Istanbul,Turkey,TR,True,Point,41.04525,29.00018
Hanalei,Kauaʻi,North Shore Kauai,Kauai,United States,US,False,Point,22.20656,-159.49713
Barcelona,La Barceloneta,la Barceloneta,Barcelona,Spain,ES,True,Point,41.37773,2.18998
Barcelona,Sant Martí,el Camp de l'Arpa del Clot,Barcelona,Spain,ES,True,Point,41.41175,2.17736
Sanguedo,Porto,Sanguedo,Porto,Portugal,PT,False,Point,41.00466,-8.52195
Porto,Porto,Cedofeita,Porto,Portugal,PT,True,Point,41.15119,-8.61822
Sanguedo,Porto,Sanguedo,Porto,Portugal,PT,False,Point,41.00966,-8.50928
Montréal,Saint-Laurent,Saint-Laurent,Montreal,Canada,CA,True,Point,45.50961,-73.67172
New York,Manhattan,Harlem,New York,United States,US,True,Point,40.8106,-73.94647
Montréal,Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montreal,Canada,CA,False,Point,45.55324,-73.55393
Montréal,Le Sud-Ouest,Le Sud-Ouest,Montreal,Canada,CA,True,Point,45.47431,-73.5827
Copacabana,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,True,Point,-22.96484718482345,-43.175123885006016
Surry Hills,Surry Hills,Sydney,Sydney,Australia,AU,False,Point,-33.88328,151.21225
Gordon,Sydney,Ku-Ring-Gai,Sydney,Australia,AU,True,Point,-33.76595,151.1443
Bellevue Hill,Bellevue Hill,Woollahra,Sydney,Australia,AU,True,Point,-33.88687,151.25552
Porto,Porto,Cedofeita,Porto,Portugal,PT,True,Point,41.14229,-8.61802
Porto,Porto,Cedofeita,Porto,Portugal,PT,False,Point,41.14573,-8.60614
Póvoa de Varzim,Porto,AVer-o-Mar,Porto,Portugal,PT,True,Point,41.39707,-8.77599
Barcelona,L'Antiga Esquerra de l'Eixample,la Nova Esquerra de l'Eixample,Barcelona,Spain,ES,True,Point,41.38702,2.14352
Porto,Porto,Cedofeita,Porto,Portugal,PT,True,Point,41.16066,-8.60593
Barcelona,El Putget i Farró,el Putxet i el Farró,Barcelona,Spain,ES,True,Point,41.41128,2.14007
Fatih,Fatih,Fatih,Istanbul,Turkey,TR,False,Point,41.00569,28.97529
Porto,Porto,Cedofeita,Porto,Portugal,PT,True,Point,41.14747,-8.60246
Vila Nova de Gaia,Porto,Madalena,Porto,Portugal,PT,True,Point,41.10953,-8.66133
Esenyurt,Istanbul,Esenyurt,Istanbul,Turkey,TR,False,Point,41.02728,28.65739
Istanbul,Şişli,Sisli,Istanbul,Turkey,TR,True,Point,41.05783,28.99592
Kadıköy,Moda,Kadikoy,Istanbul,Turkey,TR,True,Point,40.9902,29.02413
Honokaa,Hamakua Coast,Hamakua,The Big Island,United States,US,True,Point,20.11839,-155.58062
Şişli,Şişli,Sisli,Istanbul,Turkey,TR,True,Point,41.04839,28.98594
Chester Hill,Sydney,Bankstown,Sydney,Australia,AU,True,Point,-33.88303,151.00277
Montréal,Downtown Montreal,Ville-Marie,Montreal,Canada,CA,True,Point,45.5233,-73.55906
Porto,Porto,Cedofeita,Porto,Portugal,PT,True,Point,41.16127,-8.62724
Montréal,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,True,Point,45.5203,-73.56824
深圳市,Hong Kong,Yuen Long,Hong Kong,China,CN,True,Point,22.51755,114.07254
Porto,Porto,Bonfim,Porto,Portugal,PT,True,Point,41.15871,-8.60288
Porto,Porto,Ramalde,Porto,Portugal,PT,True,Point,41.16717,-8.63773
Porto,Porto,Cedofeita,Porto,Portugal,PT,True,Point,41.14209,-8.61423
Hong Kong,Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,True,Point,22.29535,114.17149
Montréal,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,True,Point,45.51463,-73.58098
Potts Point,Darlinghurst,Sydney,Sydney,Australia,AU,True,Point,-33.87602,151.22326
Beşiktaş,Beşiktaş,Besiktas,Istanbul,Turkey,TR,False,Point,41.05056,29.00609
Barcelona,Sants-Montjuïc,Sants,Barcelona,Spain,ES,True,Point,41.38121,2.14098
Porto,Porto,Bonfim,Porto,Portugal,PT,True,Point,41.14918,-8.60154
Copacabana,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,True,Point,-22.967481487141654,-43.18400960598312
Porto,Porto,Cedofeita,Porto,Portugal,PT,True,Point,41.15347,-8.61099
Barcelona,La Barceloneta,la Barceloneta,Barcelona,Spain,ES,True,Point,41.37976,2.19166
Montréal,Ahuntsic-Cartierville,Ahuntsic-Cartierville,Montreal,Canada,CA,True,Point,45.55272,-73.65547
Copacabana,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,True,Point,-22.983369242870747,-43.19004729936756
İstanbul,Sultanahmet,Fatih,Istanbul,Turkey,TR,False,Point,41.00325,28.97127
Sydney Olympic Park,Homebush,Auburn,Sydney,Australia,AU,True,Point,-33.84892,151.07253
Rio de Janeiro,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,True,Point,-22.984208552942004,-43.19176042857255
Montréal,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,True,Point,45.53265,-73.57989
Copacabana,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,True,Point,-22.9816385135248,-43.19647519526836
Kadıköy,Kadıköy,Kadikoy,Istanbul,Turkey,TR,True,Point,40.96858,29.09747
Vila Nova de Gaia,Porto,Mafamude e Vilar do Paraíso,Porto,Portugal,PT,True,Point,41.12988,-8.6045
Montréal,Le Sud-Ouest,Le Sud-Ouest,Montreal,Canada,CA,True,Point,45.45209,-73.59039
Rio,Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,False,Point,-22.991557299870923,-43.35145315428824
Hong Kong,Eastern District,Eastern,Hong Kong,Hong Kong,HK,True,Point,22.28558,114.19337
Kadıköy,Kadıköy Merkezi,Kadikoy,Istanbul,Turkey,TR,True,Point,40.99592,29.02817
Barcelona,Eixample,la Nova Esquerra de l'Eixample,Barcelona,Spain,ES,False,Point,41.38051,2.1493
Porto,Porto,Lordelo do Ouro e Massarelos,Porto,Portugal,PT,True,Point,41.15192,-8.64861
深圳市,Hong Kong,Yuen Long,Hong Kong,China,CN,False,Point,22.51148,114.06346
Hong Kong,Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,True,Point,22.28773,114.13306
Hong Kong,Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,True,Point,22.30004,114.17468
Barcelona,Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,False,Point,41.39706,2.16758
Beyoğlu,Beyoglu,Beyoglu,Istanbul,Turkey,TR,False,Point,41.03314,28.98432
Hong Kong,Sheung Wan,Central & Western,Hong Kong,Hong Kong,HK,True,Point,22.28788,114.14385
Elizabeth Bay,Elizabeth Bay/Rushcutters Bay,Sydney,Sydney,Australia,AU,True,Point,-33.8704,151.22731
Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Barcelona,Spain,ES,True,Point,41.39382,2.1386
Montréal,Mercier-Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montreal,Canada,CA,True,Point,45.54043,-73.54585
Matosinhos,Porto,Matosinhos e Leça da Palmeira,Porto,Portugal,PT,True,Point,41.18169,-8.67446
Montréal,Cote-des-Neiges-Notre-Dame-de-Grace,Côte-des-Neiges-Notre-Dame-de-Grâce,Montreal,Canada,CA,True,Point,45.49549,-73.61948
İstanbul,Kadıköy Merkezi,Kadikoy,Istanbul,Turkey,TR,False,Point,40.99568,29.02954
Montréal,Saint-Henri,Le Sud-Ouest,Montreal,Canada,CA,False,Point,45.47462,-73.5863
Rio,Leme,Leme,Rio De Janeiro,Brazil,BR,False,Point,-22.960606359512926,-43.16787185909529
Istanbul ,Cihangir,Beyoglu,Istanbul,Turkey,TR,False,Point,41.03517,28.98443
İstanbul,Istanbul,Eyup,Istanbul,Turkey,TR,False,Point,41.07543,28.94224
Zetland,Alexandria,Sydney,Sydney,Australia,AU,True,Point,-33.90619,151.20279
barcelona,Dreta de l'Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,False,Point,41.39629,2.16562
Rio de Janeiro,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,False,Point,-22.97155338624361,-43.18540182712648
Hong Kong,Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,False,Point,22.28028,114.15507
Barcelona,Gràcia,la Vila de Gràcia,Barcelona,Spain,ES,True,Point,41.4057,2.15797
